,response,response,response
0_1_3_5_7_8_10_29_30_32_33_34_35_37,0,0.0,155
29_30_33_35_37,0,0.0,154
12_13_15_17_19_20_23_39_40_41_44_45_47_48_49_51,0,0.0,154
0_1_3_5_6_8_9_29_30_32_33_34_35_37,0,0.0,154
12_13_14_16_19_20_21_39_40_41_43_45_47_48_49_51,0,0.0,153
12_13_15_16_18_20_21_39_40_41_43_45_47_48_49_51,0,0.0,151
12_13_14_16_18_20_22_39_40_41_43_45_47_48_50_51,0,0.0,151
12_13_14_16_18_20_22_39_40_41_43_45_47_48_49_51,0,0.0,150
12_13_14_17_19_20_23_26_29_30_33_34_35_37,0,0.0,149
12_13_14_17_19_20_22_39_40_41_44_45_47_48_49_51,0,0.0,147
12_13_14_16_18_20_22_26_29_30_33_34_36_37,0,0.0,147
12_13_14_17_19_20_22_26_29_30_33_34_35_37,0,0.0,147
12_13_14_17_19_20_22_39_40_41_44_45_47_48_50_51,0,0.0,147
12_13_14_17_19_20_23_39_40_41_43_45_47_48_49_51,0,0.0,146
12_13_15_17_18_20_23_39_40_41_44_45_47_48_49_51,0,0.0,140
12_13_14_17_19_20_23_39_40_41_44_45_47_48_49_51,0,0.0,139
27_30_33_34_36_37,0,0.0,127
25_27_29_30_33_34_35_37_38,0,0.0,124
12_13_15_17_18_20_22_29_30_33_34_36_37_38,0,0.0,113
12_13_15_16_18_20_21_29_30_33_34_36_37_38,0,0.0,113
38,0,0.0,112
12_13_15_16_19_20_21_29_30_33_34_36_37_38,0,0.0,112
12_13_15_16_18_20_22_29_30_33_34_36_37_38,0,0.0,112
12_13_14_17_18_20_22_29_30_33_34_35_37_38,0,0.0,112
27_30_33_34_35_37,0,0.0,109
12_13_15_17_19_20_23_29_30_33_34_36_37_38,0,0.0,106
12_13_14_16_18_20_22_29_30_33_34_36_37_38,0,0.0,106
12_13_15_17_18_20_23_29_30_33_34_36_37_38,0,0.0,104
12_13_14_16_18_20_22_29_30_33_34_35_37_38,0,0.0,103
12_13_14_17_19_20_23_29_30_33_34_36_37_38,0,0.0,102
12_13_15_17_19_20_21_29_30_33_34_36_37_38,0,0.0,101
12_13_14_16_19_20_23_29_30_33_34_35_37_38,0,0.0,100
12_13_14_16_18_20_23_29_30_33_34_35_37_38,0,0.0,99
12_13_15_17_19_20_23_29_30_33_34_35_37_38,0,0.0,98
12_13_14_17_18_20_21_29_30_33_34_36_37_38,0,0.0,97
12_13_15_16_19_20_23_29_30_33_34_36_37_38,0,0.0,97
12_13_14_17_18_20_21_29_30_33_34_35_37_38,0,0.0,95
12_13_15_16_19_20_22_29_30_33_34_35_37_38,0,0.0,95
12_13_14_16_19_20_21_29_30_33_34_36_37_38,0,0.0,94
12_13_14_17_18_20_22_29_30_33_34_36_37_38,0,0.0,94
12_13_14_16_19_20_22_29_30_33_34_35_37_38,0,0.0,92
12_13_15_16_18_20_23_29_30_33_34_36_37_38,0,0.0,92
12_13_14_16_18_20_23_29_30_33_34_36_37_38,0,0.0,90
12_13_15_17_19_20_21_29_30_33_34_35_37_38,0,0.0,90
12_13_15_17_18_20_23_29_30_33_34_35_37_38,0,0.0,89
12_13_15_17_19_20_22_29_30_33_34_36_37_38,0,0.0,89
12_13_15_16_19_20_22_29_30_33_34_36_37_38,0,0.0,89
12_13_14_17_18_20_23_29_30_33_34_35_37_38,0,0.0,88
12_13_14_17_19_20_23_29_30_33_34_35_37_38,0,0.0,87
12_13_15_16_19_20_23_29_30_33_34_35_37_38,0,0.0,85
12_13_15_17_18_20_21_29_30_33_34_35_37_38,0,0.0,85
26_29_33_34_36_37,0,0.0,84
12_13_15_16_18_20_21_29_30_33_34_35_37_38,0,0.0,84
25_27_29_30_33_34_36_37_38,0,0.0,83
12_13_14_16_18_20_21_29_30_33_34_35_37_38,0,0.0,78
12_13_15_16_19_20_21_29_30_32_33_34_36_37,0,0.0,75
24_26_29_30_32_33_34_36_37,0,0.0,75
12_13_15_17_19_20_21_29_30_32_33_34_36_37,0,0.0,74
25_27_29_30_32_33_34_36_37,0,0.0,74
12_13_14_16_19_20_23_29_30_32_33_34_36_37,0,0.0,74
12_13_15_17_19_20_23_29_30_32_33_34_36_37,0,0.0,73
12_13_14_16_18_20_21_29_30_32_33_34_36_37,0,0.0,73
0_1_2_4_6_8_11_28_29_30_33_34_36_37,0,0.0,73
12_13_15_16_18_20_23_29_30_32_33_34_36_37,0,0.0,71
12_13_15_17_18_20_22_29_30_32_33_34_36_37,0,0.0,70
0_1_3_4_6_8_10_28_29_30_33_34_35_37,0,0.0,69
12_13_15_16_19_20_22_29_30_32_33_34_35_37,0,0.0,69
12_13_15_16_18_20_21_29_30_32_33_34_35_37,0,0.0,68
12_13_14_17_18_20_21_29_30_32_33_34_36_37,0,0.0,68
12_13_14_16_18_20_21_29_30_32_33_34_35_37,0,0.0,68
26_29_33_34_35_37,0,0.0,68
12_13_14_16_19_20_21_29_30_32_33_34_35_37,0,0.0,68
12_13_15_17_19_20_21_29_30_32_33_34_35_37,0,0.0,68
12_13_15_17_18_20_21_29_30_32_33_34_35_37,0,0.0,68
12_13_14_16_19_20_23_29_30_32_33_34_35_37,0,0.0,68
12_13_15_16_18_20_21_29_30_32_33_34_36_37,0,0.0,67
0_1_2_5_6_8_10_28_29_30_33_34_36_37,0,0.0,66
12_13_15_16_18_20_22_29_30_32_33_34_36_37,0,0.0,66
0_1_2_4_6_8_9_28_29_30_33_34_35_37,0,0.0,66
24_26_30_33_34_35_37,0,0.0,65
12_13_14_17_19_20_21_29_30_32_33_34_35_37,0,0.0,65
12_13_14_17_19_20_22_29_30_32_33_34_35_37,0,0.0,65
26_29_30_32_36_37_38,0,0.0,65
12_13_14_16_19_20_21_29_30_32_33_34_36_37,0,0.0,65
0_1_2_5_6_8_9_28_29_30_33_34_36_37,0,0.0,65
25_27_39_40_41_44_45_47_48_49_51,0,0.0,64
12_13_14_16_18_20_23_29_30_32_33_34_35_37,0,0.0,64
12_13_14_17_19_20_23_29_30_32_33_34_35_37,0,0.0,63
0_1_2_5_7_8_10_28_29_30_33_34_35_37,0,0.0,63
0_1_3_5_6_8_9_28_29_30_33_34_35_37,0,0.0,63
12_13_14_17_18_20_23_29_30_32_33_34_36_37,0,0.0,63
0_1_2_4_7_8_9_28_29_30_33_34_36_37,0,0.0,63
12_13_14_17_18_20_22_29_30_32_33_34_35_37,0,0.0,62
0_1_2_5_7_8_9_28_29_30_33_34_35_37,0,0.0,61
0_1_3_5_6_8_10_28_29_30_33_34_36_37,0,0.0,61
12_13_15_16_18_20_22_29_30_32_33_34_35_37,0,0.0,60
12_13_14_17_18_20_22_29_30_32_33_34_36_37,0,0.0,60
0_1_2_5_7_8_10_28_29_30_33_34_36_37,0,0.0,60
0_1_2_5_7_8_10_38,0,0.0,60
12_13_15_16_19_20_23_29_30_32_33_34_36_37,0,0.0,60
0_1_3_5_6_8_11_28_29_30_33_34_36_37,0,0.0,60
25_29_30_32_33_34_35_37,0,0.0,60
0_1_2_4_7_8_10_28_29_30_33_34_35_37,0,0.0,60
0_1_3_4_6_8_10_28_29_30_33_34_36_37,0,0.0,59
0_1_3_4_6_8_11_28_29_30_33_34_36_37,0,0.0,59
24_27_29_30_32_33_34_35_37,0,0.0,59
0_1_3_4_7_8_9_28_29_30_33_34_36_37,0,0.0,59
0_1_3_5_7_8_9_28_29_30_33_34_35_37,0,0.0,59
0_1_3_4_6_8_11_28_29_30_33_34_35_37,0,0.0,59
12_13_15_17_19_20_22_29_30_32_33_34_35_37,0,0.0,58
0_1_2_4_7_8_10_28_29_30_33_34_36_37,0,0.0,58
0_1_3_5_6_8_11_28_29_30_33_34_35_37,0,0.0,57
12_13_15_16_19_20_23_29_30_32_33_34_35_37,0,0.0,57
12_13_14_16_18_20_22_29_30_32_33_34_36_37,0,0.0,57
24_26_29_30_32_33_34_35_37,0,0.0,57
0_1_2_4_6_8_9_28_29_30_33_34_36_37,0,0.0,57
0_1_2_5_6_8_11_28_29_30_33_34_36_37,0,0.0,57
12_13_14_17_19_20_21_29_30_32_33_34_36_37,0,0.0,57
0_1_3_4_7_8_9_28_29_30_33_34_35_37,0,0.0,57
0_1_3_4_7_8_10_28_29_30_33_34_36_37,0,0.0,57
24_27_29_30_32_33_34_36_37,0,0.0,56
0_1_2_5_6_8_11_28_29_30_33_34_35_37,0,0.0,56
0_1_2_5_7_8_11_28_29_30_33_34_35_37,0,0.0,56
30_33_34_35_37,0,0.0,55
0_1_2_4_7_8_11_28_29_30_33_34_35_37,0,0.0,55
12_13_14_16_18_20_22_29_30_32_33_34_35_37,0,0.0,55
0_1_2_4_6_8_10_28_29_30_33_34_35_37,0,0.0,55
25_26_30_33_34_36_37,0,0.0,54
12_13_14_16_19_20_22_29_30_32_33_34_35_37,0,0.0,54
0_1_3_4_7_8_10_28_29_30_33_34_35_37,0,0.0,53
12_13_15_16_18_20_23_29_30_32_33_34_35_37,0,0.0,53
25_29_30_32_33_34_36_37,0,0.0,53
0_1_3_5_6_8_10_38,0,0.0,52
0_1_3_5_6_8_9_38,0,0.0,52
0_1_3_4_7_8_11_38,0,0.0,51
0_1_2_4_6_8_11_28_29_30_33_34_35_37,0,0.0,51
0_1_3_5_7_8_11_28_29_30_33_34_36_37,0,0.0,50
0_1_3_5_6_8_9_28_29_30_33_34_36_37,0,0.0,50
0_1_2_4_6_8_10_28_29_30_33_34_36_37,0,0.0,49
26_29_30_33_34_35,0,0.0,49
12_13_15_16_19_20_22_29_30_32_33_34_36_37,0,0.0,49
0_1_2_4_7_8_9_38,0,0.0,48
30_33_34_36_37,0,0.0,48
0_1_3_5_7_8_11_38,0,0.0,47
0_1_3_5_7_8_11_28_29_30_33_34_35_37,0,0.0,46
0_1_3_4_6_8_11_38,0,0.0,46
0_1_2_5_6_8_9_38,0,0.0,45
0_1_2_4_7_8_10_38,0,0.0,45
0_1_3_4_6_8_10_38,0,0.0,45
0_1_3_5_7_8_10_38,0,0.0,44
0_1_2_5_6_8_10_28_29_30_33_34_35_37,0,0.0,43
0_1_2_5_7_8_9_38,0,0.0,43
0_1_2_5_7_8_11_28_29_30_33_34_36_37,0,0.0,43
0_1_2_5_6_8_11_38,0,0.0,42
25_27_30_33_34_35_37,0,0.0,41
0_1_3_4_7_8_10_38,0,0.0,41
0_1_3_4_6_8_9_38,0,0.0,40
0_1_3_5_6_8_11_38,0,0.0,39
0_1_3_4_7_8_11_28_29_30_33_34_36_37,0,0.0,39
0_1_3_5_6_8_9_26_29_30_33_34_35_37_38,0,0.0,36
0_1_2_4_6_8_9_38,0,0.0,34
0_1_2_4_6_8_10_38,0,0.0,34
0_1_3_4_7_8_10_11_29_30_33_34_36_37,0,0.0,34
0_1_2_4_6_8_10_11_29_30_33_34_36_37,0,0.0,32
25_29_30_33_34_36_37_38,0,0.0,31
25_29_30_33_34_35_37_38,0,0.0,31
24_27_29_30_33_34_35_37_38,0,0.0,31
27_29_33_34_35_37,0,0.0,30
24_27_30_33_34_36_37,0,0.0,30
0_1_3_4_7_8_10_11_29_30_33_34_35_37,0,0.0,30
12_13_15_16_18_20_21_28_29_30_33_34_35_37,0,0.0,29
0_1_2_4_7_8_9_27_29_30_33_34_36_37_38,0,0.0,29
12_13_14_17_18_20_21_38,0,0.0,29
28_39_40_41_43_45_47_48_50_51,0,0.0,29
0_1_2_5_7_8_10_11_29_30_33_34_35_37,0,0.0,28
25_30_33_34_35_37,0,0.0,28
28_29_30_32_33_34_36_37,0,0.0,27
28_29_30_33_34_36_37_38,0,0.0,27
0_1_2_4_7_8_9_26_39_40_41_43_45_47_48_49_51,0,0.0,27
0_1_2_4_7_8_10_11_29_30_33_34_35_37,0,0.0,27
25_28_39_40_41_43_45_47_48_50_51,0,0.0,27
12_13_14_17_18_20_23_28_29_30_33_34_35_37,0,0.0,27
26_27_29_30_32_33_34_35_37,0,0.0,26
0_1_2_4_6_8_10_11_29_30_33_34_35_37,0,0.0,26
26_27_29_30_32_33_34_36_37,0,0.0,26
0_1_2_5_7_8_11_27_29_30_33_34_35_37_38,0,0.0,26
0_1_2_4_6_8_9_29_30_33_36_37,0,0.0,25
12_13_15_16_19_20_23_28_29_30_33_34_36_37,0,0.0,25
12_13_14_16_18_20_21_28_29_30_33_34_36_37,0,0.0,25
27_33_34_35_37,0,0.0,25
24_27_30_33_34_35_37,0,0.0,25
12_13_14_16_19_20_23_28_29_30_33_34_36_37,0,0.0,25
0_1_2_5_7_8_11_26_39_40_41_43_45_47_48_49_51,0,0.0,25
0_1_3_4_6_8_9_26_29_30_33_34_35_37_38,0,0.0,25
12_13_14_16_18_20_23_38,0,0.0,24
0_1_2_5_7_8_9_26_29_30_32_33_34_36_37,0,0.0,24
0_1_2_4_7_8_10_26_29_30_32_33_34_36_37,0,0.0,24
0_1_3_4_6_8_11_26_29_30_32_33_34_35_37,0,0.0,24
0_1_3_4_6_8_10_11_29_30_33_34_35_37,0,0.0,24
0_1_5_6_8_11_29_30_33_34_36_37,0,0.0,24
0_1_3_5_6_8_9_26_29_30_33_34_36_37_38,0,0.0,24
0_1_3_5_7_8_10_26_39_40_41_44_45_47_48_50_51,0,0.0,24
24_26_29_30_33_34_36_37_38,0,0.0,24
0_1_3_5_7_8_9_26_29_30_33_34_36_37_38,0,0.0,24
0_1_2_4_6_8_10_27_29_30_33_34_35_37_38,0,0.0,23
12_13_14_16_18_20_22_38,0,0.0,23
0_1_2_5_7_8_9_27_29_30_33_34_36_37_38,0,0.0,23
12_13_14_17_18_20_23_28_29_30_33_34_36_37,0,0.0,23
0_1_2_4_6_8_9_27_29_30_33_34_35_37_38,0,0.0,23
0_1_2_5_6_8_11_26_39_40_41_43_45_47_48_49_51,0,0.0,23
0_1_2_5_6_8_10_11_29_30_33_34_36_37,0,0.0,23
12_13_15_16_19_20_21_38,0,0.0,23
0_1_2_4_6_8_9_27_29_30_32_33_34_35_37,0,0.0,23
27_33_34_36_37,0,0.0,23
12_13_15_17_19_20_23_38,0,0.0,23
25_28_39_40_41_43_45_47_48_49_51,0,0.0,23
0_1_2_4_7_8_10_26_29_30_33_34_35_37_38,0,0.0,23
0_1_3_4_7_8_9_29_30_33_35_37,0,0.0,23
0_1_2_5_6_8_11_26_29_30_33_34_35_37_38,0,0.0,23
0_1_3_4_7_8_9_26_29_30_32_33_34_36_37,0,0.0,22
0_1_2_5_7_8_11_29_30_33_36_37,0,0.0,22
0_1_3_5_7_8_10_29_30_33_35_37,0,0.0,22
0_1_3_4_6_8_11_27_29_30_33_34_35_37_38,0,0.0,22
0_1_2_4_6_8_11_29_30_33_36_37,0,0.0,22
0_1_2_5_7_8_9_26_39_40_41_43_45_47_48_49_51,0,0.0,22
0_1_3_5_6_8_10_29_33_34_35_37,0,0.0,22
12_13_15_17_18_20_23_38,0,0.0,22
0_1_2_5_7_8_9_29_30_33_35_37,0,0.0,22
0_1_3_5_7_8_11_26_29_30_32_33_34_35_37,0,0.0,22
0_1_4_6_8_9_29_30_33_34_36_37,0,0.0,22
0_1_2_5_6_8_10_29_30_33_35_37,0,0.0,22
12_13_15_16_18_20_23_28_29_30_33_34_36_37,0,0.0,22
12_13_14_16_18_20_23_28_29_30_33_34_35_37,0,0.0,22
0_2_5_7_8_9_29_30_33_34_35_37,0,0.0,22
0_1_3_4_6_8_10_11_29_30_33_34_36_37,0,0.0,22
12_13_15_17_18_20_23_28_29_30_33_34_35_37,0,0.0,22
0_1_3_4_6_8_10_27_29_30_32_33_34_35_37,0,0.0,22
0_1_2_5_7_8_11_26_29_30_32_33_34_35_37,0,0.0,22
28_39_40_41_44_45_47_48_50_51,0,0.0,22
0_1_2_5_6_8_10_11_29_30_33_34_35_37,0,0.0,22
28_39_40_41_44_45_47_48_49_51,0,0.0,22
0_1_2_5_7_8_10_27_29_30_32_33_34_35_37,0,0.0,21
0_1_3_5_6_8_10_11_29_30_33_34_36_37,0,0.0,21
28_29_30_33_34_35_37_38,0,0.0,21
0_1_2_4_7_8_11_26_29_30_32_33_34_35_37,0,0.0,21
0_1_3_4_6_8_11_26_29_30_33_34_36_37_38,0,0.0,21
0_1_2_4_7_8_9_26_29_30_33_34_35_37_38,0,0.0,21
0_1_2_4_6_8_11_26_39_40_41_44_45_47_48_50_51,0,0.0,21
25_30_33_34_36_37,0,0.0,21
0_1_3_4_7_8_10_29_30_32_34_35_37,0,0.0,21
0_1_2_4_7_8_10_11_29_30_33_34_36_37,0,0.0,21
0_1_2_4_6_8_11_26_29_30_32_33_34_36_37,0,0.0,21
0_1_2_5_6_8_11_27_29_30_33_34_35_37_38,0,0.0,21
12_13_15_17_19_20_21_38,0,0.0,21
12_13_15_17_19_20_22_28_29_30_33_34_35_37,0,0.0,21
1_3_5_7_8_10_29_30_33_34_35_37,0,0.0,21
0_1_2_4_6_8_9_26_29_30_32_33_34_36_37,0,0.0,21
0_1_2_5_7_8_10_11_29_30_33_34_36_37,0,0.0,21
12_13_14_16_19_20_21_38,0,0.0,21
0_1_3_5_6_8_11_29_30_32_34_35_37,0,0.0,21
0_1_3_5_7_8_9_27_29_30_33_34_35_37_38,0,0.0,21
12_13_15_17_19_20_22_28_29_30_33_34_36_37,0,0.0,21
0_1_2_4_6_8_10_29_30_33_36_37,0,0.0,21
12_13_15_16_19_20_22_38,0,0.0,21
0_1_3_5_6_8_9_29_30_33_36_37,0,0.0,21
0_1_2_5_7_8_9_29_30_33_36_37,0,0.0,21
1_3_4_6_8_11_29_30_33_34_36_37,0,0.0,21
0_1_3_4_6_8_10_29_30_33_35_37,0,0.0,21
12_13_15_16_19_20_22_28_29_30_33_34_36_37,0,0.0,21
0_1_3_5_7_8_11_26_29_30_32_33_34_36_37,0,0.0,21
0_1_3_4_7_8_10_26_29_30_32_33_34_35_37,0,0.0,21
0_1_3_5_6_8_11_29_30_33_36_37,0,0.0,21
1_3_4_7_8_9_29_30_33_34_36_37,0,0.0,21
0_1_3_4_6_8_11_28_29_30_31_33_34_35_37,0,0.0,21
0_1_2_4_6_8_10_26_29_30_32_33_34_36_37,0,0.0,21
26_33_34_36_37,0,0.0,21
0_1_3_4_6_8_9_29_30_33_36_37,0,0.0,20
0_1_2_5_7_8_9_26_29_30_33_34_36_37_38,0,0.0,20
1_3_5_7_8_9_29_30_33_34_36_37,0,0.0,20
0_1_3_5_7_8_10_11_29_30_33_34_35_37,0,0.0,20
0_1_3_5_7_8_10_27_29_30_33_34_36_37_38,0,0.0,20
0_1_2_5_6_8_9_26_29_30_33_34_35_37_38,0,0.0,20
27_29_33_34_36_37,0,0.0,20
0_3_4_6_8_10_29_30_33_34_35_37,0,0.0,20
12_13_14_17_19_20_22_38,0,0.0,20
0_1_2_4_7_8_11_26_39_40_41_44_45_47_48_49_51,0,0.0,20
0_1_3_4_6_9_29_30_33_34_36_37,0,0.0,20
12_13_14_16_19_20_23_28_29_30_33_34_35_37,0,0.0,20
0_1_2_4_6_8_9_26_29_30_33_34_36_37_38,0,0.0,20
0_1_2_4_6_8_11_26_39_40_41_44_45_47_48_49_51,0,0.0,20
0_1_2_5_6_8_11_26_29_30_33_34_36_37_38,0,0.0,20
0_1_2_5_6_8_9_27_29_30_33_34_35_37_38,0,0.0,20
0_1_3_4_7_8_10_26_39_40_41_43_45_47_48_49_51,0,0.0,20
0_1_3_5_6_8_10_29_30_33_36_37,0,0.0,20
0_1_3_4_6_8_11_26_29_30_32_33_34_36_37,0,0.0,20
0_1_3_4_6_8_11_28_29_30_31_33_34_36_37,0,0.0,20
0_1_3_4_7_8_10_27_29_30_33_34_35_37_38,0,0.0,20
0_1_2_5_6_8_10_26_29_30_33_34_35_37_38,0,0.0,20
0_1_3_4_7_8_11_26_29_30_32_33_34_35_37,0,0.0,20
0_1_3_4_7_8_11_27_39_40_41_44_45_47_48_49_51,0,0.0,20
12_13_15_16_19_20_23_38,0,0.0,20
0_1_3_4_6_8_10_26_29_30_33_34_36_37_38,0,0.0,20
12_13_14_16_18_20_22_28_29_30_33_34_35_37,0,0.0,20
0_1_3_4_7_8_10_29_30_33_36_37,0,0.0,20
0_1_2_4_6_8_11_27_29_30_33_34_35_37_38,0,0.0,20
0_1_2_5_6_8_10_27_29_30_33_34_35_37_38,0,0.0,20
12_13_15_16_19_20_21_28_29_30_33_34_35_37,0,0.0,20
0_2_5_7_8_11_29_30_33_34_35_37,0,0.0,20
0_1_3_5_6_8_9_26_29_30_32_33_34_35_37,0,0.0,19
28_29_30_32_33_34_35_37,0,0.0,19
12_13_15_17_19_20_21_28_29_30_33_34_35_37,0,0.0,19
0_1_3_5_6_8_11_26_29_30_32_33_34_35_37,0,0.0,19
0_1_2_4_7_11_29_30_33_34_36_37,0,0.0,19
0_1_3_5_7_8_11_26_39_40_41_43_45_47_48_49_51,0,0.0,19
0_1_5_6_8_10_29_30_33_34_36_37,0,0.0,19
0_1_2_5_7_8_9_26_39_40_41_43_45_47_48_50_51,0,0.0,19
0_1_3_4_7_8_9_26_29_30_33_34_36_37_38,0,0.0,19
0_1_2_4_6_8_11_26_29_30_33_34_36_37_38,0,0.0,19
0_1_2_4_6_8_11_26_29_30_33_34_35_37_38,0,0.0,19
0_1_5_6_8_9_29_30_33_34_35_37,0,0.0,19
0_1_3_4_6_8_9_29_30_32_34_36_37,0,0.0,19
0_1_2_4_6_8_9_26_39_40_41_43_45_47_48_50_51,0,0.0,19
12_13_14_17_18_20_22_28_29_30_33_34_35_37,0,0.0,19
12_13_14_17_18_20_21_28_29_30_33_34_36_37,0,0.0,19
12_13_15_16_18_20_22_38,0,0.0,19
0_1_2_4_7_8_11_29_30_32_34_35_37,0,0.0,19
12_13_15_16_18_20_23_38,0,0.0,19
0_1_3_5_7_8_9_27_29_30_33_34_36_37_38,0,0.0,19
0_1_3_5_7_8_9_29_30_33_36_37,0,0.0,19
0_1_2_4_7_8_10_26_39_40_41_43_45_47_48_49_51,0,0.0,19
0_1_2_5_6_8_10_26_29_30_33_34_36_37_38,0,0.0,19
0_1_3_4_7_8_10_29_30_33_35_37,0,0.0,19
0_1_2_5_6_8_9_26_29_30_33_34_36_37_38,0,0.0,19
12_13_14_17_19_20_21_28_29_30_33_34_35_37,0,0.0,19
0_2_4_7_8_11_29_30_33_34_36_37,0,0.0,19
0_1_3_4_6_8_9_29_30_33_35_37,0,0.0,19
0_1_2_5_7_8_10_27_29_30_32_33_34_36_37,0,0.0,19
0_1_3_4_7_8_9_26_29_30_32_33_34_35_37,0,0.0,19
0_1_3_4_7_8_11_26_29_30_33_34_36_37_38,0,0.0,19
0_1_3_4_6_8_11_26_39_40_41_43_45_47_48_50_51,0,0.0,19
12_13_14_17_19_20_23_28_29_30_33_34_35_37,0,0.0,19
0_1_2_5_6_8_11_27_29_30_33_34_36_37_38,0,0.0,19
0_1_2_5_7_8_11_29_33_34_35_37,0,0.0,19
0_1_3_5_6_8_11_26_29_30_33_34_36_37_38,0,0.0,19
0_1_3_4_6_8_11_29_30_33_35_37,0,0.0,19
0_1_2_5_6_8_10_26_29_30_32_33_34_35_37,0,0.0,19
25_26_39_40_41_43_44_45_47_48_50_51,0,0.0,18
0_1_2_4_7_8_11_29_30_33_35_37,0,0.0,18
0_1_3_4_6_8_11_27_39_40_41_44_45_47_48_50_51,0,0.0,18
12_13_15_16_19_20_23_28_29_30_33_34_35_37,0,0.0,18
28_30_33_34_35_37,0,0.0,18
1_2_4_7_8_11_29_30_33_34_36_37,0,0.0,18
0_1_2_5_6_8_10_26_39_40_41_43_45_47_48_49_51,0,0.0,18
12_13_15_16_19_20_22_28_29_30_33_34_35_37,0,0.0,18
12_13_14_17_18_20_22_28_29_30_33_34_36_37,0,0.0,18
0_1_2_4_6_11_29_30_33_34_35_37,0,0.0,18
0_1_2_5_7_8_10_26_29_30_32_33_34_36_37,0,0.0,18
24_26_30_31_33_34_36_37,0,0.0,18
0_1_2_4_6_8_11_29_30_33_35_37,0,0.0,18
0_1_3_4_6_8_10_26_39_40_41_44_45_47_48_50_51,0,0.0,18
12_13_15_17_19_20_22_38,0,0.0,18
0_1_3_4_6_8_9_11_29_30_33_34_35_37,0,0.0,18
0_1_2_4_6_8_9_29_30_32_34_36_37,0,0.0,18
0_1_2_4_6_8_9_26_29_30_32_33_34_35_37,0,0.0,18
0_1_2_5_6_8_11_26_39_40_41_44_45_47_48_50_51,0,0.0,18
1_2_4_7_8_9_29_30_33_34_35_37,0,0.0,18
1_2_4_7_8_11_29_30_33_34_35_37,0,0.0,18
0_1_2_4_7_8_11_27_39_40_41_43_45_47_48_50_51,0,0.0,18
0_1_3_5_7_9_29_30_33_34_36_37,0,0.0,18
0_3_4_7_8_11_29_30_33_34_36_37,0,0.0,18
0_1_3_4_7_8_9_27_29_30_33_34_36_37_38,0,0.0,18
0_1_2_5_6_8_10_27_39_40_41_43_45_47_48_50_51,0,0.0,18
1_2_4_6_8_9_29_30_33_34_36_37,0,0.0,18
0_1_3_4_7_8_9_26_29_30_33_34_35_37_38,0,0.0,18
0_1_2_4_6_8_10_29_33_34_36_37,0,0.0,18
0_1_2_5_7_8_10_26_29_30_33_34_35_37_38,0,0.0,18
0_1_3_5_6_8_9_29_30_33_35_37,0,0.0,18
0_1_3_5_6_8_10_26_29_30_32_33_34_36_37,0,0.0,18
0_1_3_4_7_8_10_29_30_31_32_33_34_36_37,0,0.0,17
0_1_2_5_6_8_11_28_29_30_31_33_34_36_37,0,0.0,17
0_1_2_5_6_8_9_26_29_30_32_33_34_36_37,0,0.0,17
0_1_3_5_7_8_10_26_29_30_32_33_34_36_37,0,0.0,17
0_1_3_5_7_8_10_11_29_30_33_34_36_37,0,0.0,17
1_3_5_6_8_11_29_30_33_34_35_37,0,0.0,17
12_13_15_17_18_20_21_38,0,0.0,17
0_1_2_5_7_8_10_29_30_32_34_36_37,0,0.0,17
1_3_4_7_8_11_29_30_33_34_36_37,0,0.0,17
0_1_3_4_6_8_9_26_29_30_32_33_34_36_37,0,0.0,17
0_1_2_4_6_8_9_27_39_40_41_43_45_47_48_49_51,0,0.0,17
12_13_14_16_19_20_21_28_29_30_33_34_36_37,0,0.0,17
0_1_5_7_8_11_29_30_33_34_35_37,0,0.0,17
1_2_5_6_8_11_29_30_33_34_36_37,0,0.0,17
25_26_29_30_32_36_37_38,0,0.0,17
0_1_3_4_6_8_9_27_39_40_41_43_45_47_48_50_51,0,0.0,17
0_1_3_4_7_8_11_29_30_33_35_37,0,0.0,17
26_29_30_32_37,0,0.0,17
0_1_2_4_7_8_10_27_29_30_33_34_36_37_38,0,0.0,17
0_1_2_5_7_8_10_26_39_40_41_44_45_47_48_50_51,0,0.0,17
0_1_3_5_7_8_10_26_29_30_32_33_34_35_37,0,0.0,17
0_2_5_6_8_11_29_30_33_34_35_37,0,0.0,17
0_1_3_4_6_8_10_29_33_34_36_37,0,0.0,17
0_1_3_4_6_8_11_27_29_30_32_33_34_35_37,0,0.0,17
0_1_2_5_7_8_9_29_30_32_34_36_37,0,0.0,17
0_1_2_5_7_8_11_27_29_30_32_33_34_36_37,0,0.0,17
0_1_2_5_6_9_29_30_33_34_36_37,0,0.0,17
12_13_15_16_18_20_22_28_29_30_33_34_35_37,0,0.0,17
0_1_2_4_6_8_9_26_29_30_33_34_35_37_38,0,0.0,17
0_1_3_5_6_8_11_26_29_30_33_34_35_37_38,0,0.0,17
0_1_3_5_6_8_11_27_29_30_32_33_34_36_37,0,0.0,17
0_1_3_5_6_8_10_27_29_30_33_34_35_37_38,0,0.0,17
0_1_2_4_7_8_10_26_39_40_41_44_45_47_48_50_51,0,0.0,17
0_1_3_5_7_8_11_26_29_30_33_34_36_37_38,0,0.0,17
12_13_15_17_18_20_21_28_29_30_33_34_36_37,0,0.0,17
0_1_2_4_7_8_9_27_29_30_32_33_34_36_37,0,0.0,17
12_13_14_17_19_20_21_38,0,0.0,17
